head_initial,head_initial_greek,word_form_head,word_form_dependent,word_form_head_greek,word_form_dependent_greek,pos_head,pos_dependent,pos_head_greek,pos_dependent_greek,rel_head,rel_head_greek,givenness_status,number_dependents,number_dependents_greek,mood_verb,mood_verb_greek,clause_type,clause_type_greek
False,False,disnimandans,allata,κατέχοντες,πάντα,verb,indefinite pronoun,verb,indefinite pronoun,open predication in coordinazione,relativa soggettiva coordinata,,0,0.0,participle,participle,open predication in coordinazione non finita,relativa soggettiva coordinata non finita
True,True,andnima,izwis,εἰσδέξομαι,ὑμᾶς,verb,personal pronoun,verb,personal pronoun,principale coordinata,principale coordinata,,0,0.0,indicative,indicative,principale coordinata finita,principale coordinata finita
True,True,habandans,gahaita,ἔχοντες,ἐπαγγελίας,verb,common noun,verb,common noun,open predication,open predication,,1,2.0,participle,participle,open predication non finita,open predication non finita
True,True,ustiuhandans,weihiþa,ἐπιτελοῦντες,ἁγιωσύνην,verb,common noun,verb,common noun,open predication,open predication,,0,0.0,participle,participle,open predication non finita,open predication non finita
False,False,frawardidedum,ainnohun,ἐφθείραμεν,οὐδένα,verb,indefinite pronoun,verb,indefinite pronoun,principale,principale,,1,0.0,indicative,indicative,principale finita,principale finita
False,False,bifaihodedum,ainnohun,ἐπλεονεκτήσαμεν,οὐδένα,verb,indefinite pronoun,verb,indefinite pronoun,principale,principale,,1,0.0,indicative,indicative,principale finita,principale finita
False,False,habaida,waiht,ἔσχηκεν,οὐδεμίαν,verb,common noun,verb,indefinite pronoun,principale coordinata,principale coordinata,,2,0.0,indicative,indicative,principale coordinata finita,principale coordinata finita
True,True,gaþrafstida,uns,παρεκάλεσεν,ἡμᾶς,verb,personal pronoun,verb,personal pronoun,principale,principale,,0,0.0,indicative,indicative,principale finita,principale finita
True,True,gaurida,izwis,ἐλύπησα,ὑμᾶς,verb,personal pronoun,verb,personal pronoun,,,,0,0.0,indicative,indicative,,
True,True,gaurida,izwis,ἐλύπησεν,ὑμᾶς,verb,personal pronoun,verb,personal pronoun,subordinata completiva,subordinata completiva,,0,0.0,indicative,indicative,subordinata completiva finita,subordinata completiva finita
False,False,ustiuhada,idreiga,ἐργάζεται,μετάνοιαν,verb,common noun,verb,common noun,principale,principale,,2,2.0,indicative,indicative,principale finita,principale finita
False,False,gasmiþoþ,dauþu,κατεργάζεται,θάνατον,verb,common noun,verb,common noun,principale,principale,,0,0.0,indicative,indicative,principale finita,principale finita
False,,habam,þoei,,,verb,relative pronoun,,,relativa,,,0,,indicative,,relativa finita,
False,False,ƕaiƕop,ƕa,κεκαύχημαι,τι,verb,indefinite pronoun,verb,indefinite pronoun,,,,0,0.0,indicative,indicative,,
False,False,rodidedum,allata,ἐλαλήσαμεν,πάντα,verb,indefinite pronoun,verb,indefinite pronoun,relativa,relativa,,0,0.0,indicative,indicative,relativa finita,relativa finita
True,True,gamunandins,ufhausein,ἀναμιμνῃσκομένου,ὑπακοήν,verb,common noun,verb,common noun,open predication,open predication,,2,2.0,participle,participle,open predication non finita,open predication non finita
True,True,andnemuþ,ina,ἐδέξασθε,αὐτόν,verb,personal pronoun,verb,personal pronoun,subordinata completiva,subordinata completiva,,0,0.0,indicative,indicative,subordinata completiva finita,subordinata completiva finita
True,True,kannja,anst,Γνωρίζομεν,χάριν,verb,common noun,verb,common noun,principale,principale,,2,3.0,indicative,indicative,principale finita,principale finita
True,True,bidjandans,uns,δεόμενοι,ἡμῶν,verb,personal pronoun,verb,personal pronoun,open predication,open predication,,0,0.0,participle,participle,open predication non finita,open predication non finita
False,False,atgebun,sik,ἔδωκαν,ἑαυτοὺς,verb,personal reflexive pronoun,verb,personal reflexive pronoun,principale,principale coordinata,,1,0.0,indicative,indicative,principale finita,principale coordinata finita
True,True,bedeima,Teitaun,παρακαλέσαι,Τίτον,verb,proper noun,verb,proper noun,,gerundi obl,,0,0.0,optative,infinitive,,gerundi obl non finita
True,True,ustiuhai,anst,ἐπιτελέσῃ,χάριν,verb,common noun,verb,common noun,subordinata completiva,subordinata completiva,,2,3.0,optative,subjunctive,subordinata completiva finita,subordinata completiva finita
False,False,kiusands,airkniþa,δοκιμάζων,γνήσιον,verb,common noun,verb,adjective,open predication in coordinazione,open predication in coordinazione,,1,2.0,participle,participle,open predication in coordinazione non finita,open predication in coordinazione non finita
True,True,kunnuþ,anst,γινώσκετε,χάριν,verb,common noun,verb,common noun,principale,principale,,1,2.0,indicative,indicative,principale finita,principale finita
False,False,giba,ragin,δίδωμι,γνώμην,verb,common noun,verb,common noun,principale,principale,,0,0.0,indicative,indicative,principale finita,principale finita
True,True,gaf,usdaudein,διδόντι,σπουδὴν,verb,common noun,verb,common noun,relativa,relativa,,3,3.0,indicative,participle,relativa finita,relativa non finita
False,False,andnam,bida,ἐδέξατο,παράκλησιν,verb,common noun,verb,common noun,principale coordinata,principale,,0,1.0,indicative,indicative,principale coordinata finita,principale finita
True,True,biwandjandans,þata,στελλόμενοι,τοῦτο,verb,demonstrative pronoun,verb,demonstrative pronoun,open predication,open predication,,1,1.0,participle,participle,open predication non finita,open predication non finita
False,False,fairinodedi,uns,μωμήσηται,ἡμᾶς,verb,personal pronoun,verb,personal pronoun,,relativa,,0,0.0,optative,subjunctive,,relativa finita
True,True,insandidedum,broþar,συνεπέμψαμεν,ἀδελφὸν,verb,common noun,verb,common noun,principale,principale,,2,3.0,indicative,indicative,principale finita,principale finita
False,False,gakausidedum,þanei,ἐδοκιμάσαμεν,ὃν,verb,relative pronoun,verb,relative pronoun,relativa,relativa,,0,0.0,indicative,indicative,relativa finita,relativa finita
False,False,ustaiknjandans,ustaiknein,ἐνδεικνύμενοι,ἔνδειξιν,verb,common noun,verb,common noun,open predication,open predication,,1,2.0,participle,participle,open predication non finita,open predication non finita
True,True,wait,gairnein,οἶδα,προθυμίαν,verb,common noun,verb,common noun,principale,principale,,2,3.0,indicative,indicative,principale finita,principale finita
True,True,fauragasandida,broþruns,ἔπεμψα,ἀδελφούς,verb,common noun,verb,common noun,principale,principale,,0,1.0,indicative,indicative,principale finita,principale finita
True,True,bigitand,izwis,εὕρωσιν,ὑμᾶς,verb,personal pronoun,verb,personal pronoun,subordinata avverbiale coordinata,subordinata avverbiale coordinata,,0,0.0,indicative,subjunctive,subordinata avverbiale coordinata finita,subordinata avverbiale coordinata finita
True,True,bidjan,broþruns,παρακαλέσαι,ἀδελφοὺς,verb,common noun,verb,common noun,subordinata completiva,subordinata completiva,,0,1.0,infinitive,infinitive,subordinata completiva non finita,subordinata completiva non finita
True,True,fauragamanwjaina,aiwlaugian,προκαταρτίσωσιν,εὐλογίαν,verb,common noun,verb,common noun,subordinata completiva coordinata,subordinata avverbiale coordinata,,3,3.0,optative,subjunctive,subordinata completiva coordinata finita,subordinata avverbiale coordinata finita
False,False,ufarassjan,anst,περισσεῦσαι,χάριν,verb,common noun,verb,common noun,subordinata completiva,subordinata completiva,,1,1.0,infinitive,infinitive,subordinata completiva non finita,subordinata completiva non finita
False,False,habandans,ganauhan,ἔχοντες,αὐτάρκειαν,verb,common noun,verb,common noun,open predication,open predication,,0,1.0,participle,participle,open predication non finita,open predication non finita
True,True,managjai,fraiw,πληθυνεῖ,σπόρον,verb,common noun,verb,common noun,principale coordinata,principale coordinata,,1,2.0,optative,indicative,principale coordinata finita,principale coordinata finita
True,,gataujai,akrana,,γενήματα,verb,common noun,,common noun,principale coordinata,,,1,2.0,optative,,principale coordinata finita,
True,True,waurkeiþ,aiwxaristian,κατεργάζεται,εὐχαριστίαν,verb,common noun,verb,common noun,relativa,relativa,,0,0.0,indicative,indicative,relativa finita,relativa finita
True,True,usfulljando,gaidwa,προσαναπληροῦσα,ὑστερήματα,verb,common noun,verb,common noun,open predication in coordinazione,open predication in coordinazione,,1,2.0,participle,participle,open predication in coordinazione non finita,open predication in coordinazione non finita
True,True,mikiljandans,guþ,δοξάζοντες,θεὸν,verb,common noun,verb,common noun,open predication,open predication,,0,1.0,participle,participle,open predication non finita,open predication non finita
True,True,bidja,izwis,παρακαλῶ,ὑμᾶς,verb,personal pronoun,verb,personal pronoun,principale,principale,,0,0.0,indicative,indicative,principale finita,principale finita
True,True,munandans,uns,λογιζομένους,ἡμᾶς,verb,personal pronoun,verb,personal pronoun,gerundi obl,gerundi obl,,0,0.0,participle,participle,gerundi obl non finita,gerundi obl non finita
True,True,fraweitan,all,ἐκδικῆσαι,πᾶσαν,verb,indefinite pronoun,verb,indefinite pronoun,subordinata completiva,subordinata completiva,,1,0.0,infinitive,infinitive,subordinata completiva non finita,subordinata completiva non finita
False,False,þagkjai,þata,λογιζέσθω,τοῦτο,verb,demonstrative pronoun,verb,demonstrative pronoun,principale,principale,,1,1.0,optative,imperative,principale finita,principale finita
False,False,atgaf,þatei,ἔδωκεν,ἧς,verb,relative pronoun,verb,relative pronoun,relativa,relativa,,0,0.0,indicative,indicative,relativa finita,relativa finita
True,True,þlahsjandans,izwis,ἐκφοβεῖν,ὑμᾶς,verb,personal pronoun,verb,personal pronoun,relativa soggettiva,subordinata completiva,,0,0.0,participle,infinitive,relativa soggettiva non finita,subordinata completiva non finita
False,False,þagkjai,þata,λογιζέσθω,τοῦτο,verb,demonstrative pronoun,verb,demonstrative pronoun,principale,principale,,1,1.0,optative,imperative,principale finita,principale finita
True,,domjan,unsis,ἐνκρῖναι,,verb,personal pronoun,verb,,open predication in coordinazione,open predication in coordinazione,,1,,infinitive,infinitive,open predication in coordinazione non finita,open predication in coordinazione non finita
True,True,gadomjan,uns,συνκρῖναι,ἑαυτούς,verb,personal pronoun,verb,personal reflexive pronoun,open predication in coordinazione,open predication in coordinazione,,0,0.0,infinitive,infinitive,open predication in coordinazione non finita,open predication in coordinazione non finita
False,False,anafilhandam,sik,συνιστανόντων,ἑαυτοὺς,verb,personal reflexive pronoun,verb,personal reflexive pronoun,gerundi obl,part,,1,0.0,participle,participle,gerundi obl non finita,part non finita
False,False,mitandans,sik,μετροῦντες,ἑαυτοὺς,verb,personal reflexive pronoun,verb,personal reflexive pronoun,open predication in coordinazione,open predication in coordinazione,,1,0.0,participle,participle,open predication in coordinazione non finita,open predication in coordinazione non finita
True,True,gadomjandans,sik,συνκρίνοντες,ἑαυτοὺς,verb,personal reflexive pronoun,verb,personal reflexive pronoun,open predication in coordinazione,open predication in coordinazione,,1,0.0,participle,participle,open predication in coordinazione non finita,open predication in coordinazione non finita
True,True,gamat,mitaþ,ἐμέρισεν,μέτρου,verb,common noun,verb,common noun,relativa,relativa,,1,1.0,indicative,indicative,relativa finita,relativa finita
True,True,ufþanjam,uns,ὑπερεκτείνομεν,ἑαυτούς,verb,personal pronoun,verb,personal reflexive pronoun,principale,principale,,0,0.0,indicative,indicative,principale finita,principale finita
False,False,habam,wen,ἔχοντες,ἐλπίδα,verb,common noun,verb,common noun,principale,open predication,,1,1.0,indicative,participle,principale finita,open predication non finita
False,,merjan,aiwaggeljon,εὐαγγελίσασθαι,,verb,common noun,verb,,open predication,open predication,,0,,infinitive,infinitive,open predication non finita,open predication non finita
False,False,gaswikunþeiþ,sik,συνιστάνων,ἑαυτὸν,verb,personal reflexive pronoun,verb,personal reflexive pronoun,relativa,relativa,,1,0.0,indicative,participle,relativa finita,relativa non finita
False,False,gaswikunþeiþ,þanei,συνίστησιν,ὃν,verb,relative pronoun,verb,relative pronoun,relativa soggettiva coordinata,relativa soggettiva coordinata,,0,0.0,indicative,indicative,relativa soggettiva coordinata finita,relativa soggettiva coordinata finita
True,True,usþulaiþ,mik,ἀνέχεσθέ,μου,verb,personal pronoun,verb,personal pronoun,principale,principale,,0,0.0,indicative,indicative,principale finita,principale finita
